system:index,District,History,Latitude,Longitude,Material_Involved,Movement_Type,NH_SH_Location,SlNo,Slide_Name,Slide_No,State,slope_deg,.geo
00000000000000002708,Kolasib,22 October 2024,24.57747459411621,93.19104766845703,Debris,Slide,,23704,,MIZ/KOL/2024/878,Mizoram,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000270a,Kolasib,12 June 2024,24.57159996032715,93.17273056,Debris,Slide,,23706,,MIZ/KOL/2024/880,Mizoram,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000270c,Kolasib,7 July 2024,24.57296389,93.17700556,Debris,Slide,,23708,,MIZ/KOL/2024/882,Mizoram,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000270d,Kolasib,12 June 2024,24.576799392700195,93.106075,Debris,Slide,,23709,,MIZ/KOL/2024/883,Mizoram,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000270f,Kolasib,24 September 2024,24.458325,93.09439167,Debris,Slide,,23711,,MIZ/KOL/2024/885,Mizoram,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000289a,Lunglei,July 2025,23.201281,92.735108,Debris,Slide,South of Kanghmun S,24013,,MIZ/LUN/84A12/2025/043,Mizoram,30,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000028b5,Lunglei,July 2024,23.18747329711914,92.734547,Debris,Slide,Outside Ramlaitui,24027,,MIZ/LUN/84A12/2025/063,Mizoram,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000028c7,Lunglei,June 2025,23.183509826660156,92.735641,Debris,Slide,Ramlaitui,24037,,MIZ/LUN/84A12/2025/074,Mizoram,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000028c9,Lunglei,2023,23.18166732788086,92.73637390136719,Debris,Slide,Ramlaitui,24039,,MIZ/LUN/84A12/2025/077,Mizoram,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000028ca,Lunglei,June 2024,23.17884063720703,92.736546,Debris,Slide,Ramlaitui,24040,,MIZ/LUN/84A12/2025/078,Mizoram,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000028d8,Lunglei,02 June 2025,23.164812088012695,92.743396,Debris,Slide and Flow,South of Ramlaitui,24048,,MIZ/LUN/84A12/2025/093,Mizoram,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002936,Lunglei,June 2025,23.118272,92.742799,Debris,Slide and flow,Mualthuam N,24099,,MIZ/LUN/84A12/2025/146,Mizoram,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002940,Lunglei,30 May 2025,23.105649948120117,92.745979,Debris,Slide,Mualthuam N,24105,,MIZ/LUN/84A12/2025/155,Mizoram,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002942,Lunglei,1 June 2025,23.104623,92.747711,Debris,Slide and flow,Mualthuam N,24107,,MIZ/LUN/84A12/2025/157,Mizoram,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002943,Lunglei,August 2024,23.104711,92.747784,Debris,Slide and flow,Mualthuam N,24108,,MIZ/LUN/84A12/2025/158,Mizoram,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002944,Lunglei,30 May2025,23.103993,92.74868774414062,Debris,Slide and flow,Mualthuam N,24109,,MIZ/LUN/84A12/2025/159,Mizoram,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002945,Lunglei,July 2024,23.10357093811035,92.748737,Debris,Slide,Mualthuam N,24110,,MIZ/LUN/84A12/2025/160,Mizoram,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002907,Lunglei,29 May 2025,23.1414737701416,92.750577,Debris,Slide,Sekhum,24072,,MIZ/LUN/84A16/2025/119,Mizoram,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002909,Lunglei,30 May 2025,23.1398868560791,92.751646,Debris,Slide,Sekhum,24074,,MIZ/LUN/84A16/2025/121,Mizoram,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000290a,Lunglei,1st week of September 2025,23.140159606933594,92.75190734863281,Debris,Slide,Sekhum,24075,,MIZ/LUN/84A16/2025/122,Mizoram,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002978,Lunglei,July 2024,23.045557022094727,92.772557,Debris,Slide,Haulawng Forest Veng,24135,,MIZ/LUN/84A16/2025/192,Mizoram,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002743,Lunglei,30 May 2025,23.183856,92.735346,Debris,Slide,Ramlaitui,23750,,MIZ/LUNG/84A12/2025/038,Mizoram,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002744,Lunglei,06.06.2018 31.05.2025,23.182151794433594,92.734299,Debris,Slide,Ramlaitui,23751,,MIZ/LUNG/84A12/2025/039,Mizoram,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002773,Lunglei,02 June 2025,22.895235061645508,92.747812,Debris,Slide,"Bazar Veng, Lunglei",23789,,MIZ/LUNG/84B09/2025/077,Mizoram,30,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002885,Serchhip,02 June 2025,23.239287,92.74817657470703,Debris,Slide,Aizawl-Thenzawl-Lunglei SH,23999,,MIZ/SER/84A12/2025/027,Mizoram,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002887,Serchhip,August 2025,23.233348846435547,92.744075,Debris,Slide,Buangpui,24001,,MIZ/SER/84A12/2025/029,Mizoram,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000279b,Serchhip,01 June2025,23.305540084838867,92.854877,Debris,Slide,Serchhip,23829,,MIZ/SER/84A15/2025/117,Mizoram,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000279c,Serchhip,08 June 2025,23.304746,92.862109,Debris,Slide,"Chandmari, Serchhip",23830,,MIZ/SER/84A15/2025/118,Mizoram,34,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000027a0,Serchhip,"31 May 2025, 01 June 2025",23.30708885192871,92.854209,Debris,Slide,"Tuikhuah Veng, Serchhip",23834,,MIZ/SER/84A15/2025/122,Mizoram,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000027a9,Serchhip,30 May 2025,23.293453216552734,92.858089,Debris,Slide,Serchhip,23843,,MIZ/SER/84A15/2025/131,Mizoram,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000027aa,Serchhip,31.05.2025 01.06.2025,23.293872833251953,92.858395,Debris,Slide,"Sailiam Veng, Serchhip",23844,,MIZ/SER/84A15/2025/132,Mizoram,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000027ae,Serchhip,31.05.2025 09.06.2025,23.29110336303711,92.864843,Debris,Slide,Serchhip Bypass road,23848,,MIZ/SER/84A15/2025/136,Mizoram,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000027b1,Serchhip,31.05.2025 09.06.2025,23.321016311645508,92.861601,Debris,Slide,Serchhip Bypass road,23851,,MIZ/SER/84A15/2025/139,Mizoram,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002782,Serchhip,29 May 2025,23.193401336669922,92.900218,Debris,Flow,Bungtlang,23804,,MIZ/SER/84A16/2025/092,Mizoram,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002786,Serchhip,31 May 2025 at 02:25am,23.322010040283203,92.85822296142578,Debris,Flow,"P&E Veng, Serchhip",23808,,MIZ/SER/84A16/2025/096,Mizoram,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002760,Siaha,30 May 2025,22.44437599182129,92.947323,Debris,Slide,NH 54,23770,,MIZ/SIA/84B15/2025/058,Mizoram,42,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ca8,Aizawl,08.09.2007 at night,23.406389,92.75325012207031,Debris,Slide,,21671,Zembawk slide,MIZO/AIZ/84A10/2007/E-1,Mizoram,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002038,Aizawl,08 Septemebr 2007,23.750722,92.74400329589844,Debris,Slide,,22174,Zuangtui slide,MIZO/AIZ/84A10/2007/E-2,Mizoram,30,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000203c,Aizawl,8 September 2007,23.751693725585938,92.731528,Debris,Slide,,22177,Bawng Venglai slide,MIZO/AIZ/84A10/2007/E-3,Mizoram,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001686,West Khasi Hills,Second week of May 2011,25.67341667,91.06625366210938,Debris,Slide,Riangdo Village,20510,Riangdo Landslide,ML- 93/2011,Meghalaya,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001529,East Khasi Hills,23 September 2014,25.57822036743164,91.86544799804688,Debris,Slide,Barapathar,20231,Barapathar,ML/EKH/78O14/2014/03,Meghalaya,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001651,Ri-Bhoi,"20-23 August, 2014",26.010610580444336,91.86885833740234,Debris,Slide,GS Road,20471,17 Mile C,ML/RIB/78N16/2014/05,Meghalaya,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000164e,Ri-Bhoi,23 September 2014,26.002939224243164,91.8669204711914,Debris,Slide,GS Road,20469,19 Mile,ML/RIB/78N16/2014/06,Meghalaya,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001645,Ri-Bhoi,"2012, 05 October 2014 at 5:30 pm",25.97256088256836,91.86241912841797,Debris,Slide,Guwahati-Shillong road (NH-40),20460,Umling,ML/RIB/78O13/2014/04,Meghalaya,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000163c,Ri-Bhoi,"""23 September 2014 at 09.00hrs and",25.95846939086914,91.85405731201172,Debris,Slide,GS road,20452,Shangbangla,ML/RIB/78O13/2014/07,Meghalaya,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001622,Ri-Bhoi,August-September 2014,25.927919387817383,91.87716674804688,Debris,Slide,GS road,20434,Pamdingoh B,ML/RIB/78O13/2014/10,Meghalaya,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000121d,Bishnupur,"""2017, 2018, 2021, 1 August 2024 at",24.524125,93.816333,Debris,Slide,Thanga Khunjem Leikai,19559,Khunjem slide-1,MN/BIS/83H14/2024/01,Manipur,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000121f,Bishnupur,2 August 2024.,24.51705551147461,93.817056,Debris,Slide,Thanga Khunjem Leikai,19560,Khunjem slide-2,MN/BIS/83H14/2024/02,Manipur,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b0d,Chandel,2020,23.989999771118164,93.94000244140625,Debris,Slide,Chandel,17994,,MN/CDL/84E13/2020/3,Manipur,36,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000110b,Kangpokpi,Jul-18,25.201083,93.140806,Debris,Slide,Kalikhola village,19319,Kalikhola Slide I (New Landslide),MN/KAN/83G16/2018/006,Manipur,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010a5,Kangpokpi,"4 June 2017, July 2018",25.146528244018555,93.941722,Debris,Slide,Kalikhola village,19217,Kalikhola Slide II (Old Landslide),MN/KAN/83G16/2018/007,Manipur,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001225,Noney,"July 2017, 2018",24.79472222,93.65577778,Debris,Slide,NH37,19565,,MN/NON/83H/ 9/2018/0003,Manipur,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cba,Pherzawl,2010,24.5,93.12000274658203,Debris,Slide,Upper Kharkhuplien area.,18391,,MN/PZL/83H02/2020/42,Manipur,42,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011f6,Senapati,"2002, Reactivated in 2014",25.51378059387207,94.1408920288086,Debris,Slide,NH-39,19530,Mao Gate,MN/SEN/83K02/2014/02,Manipur,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fa2,Tamenglong,22 June 2018,24.983806,93.497528,Debris,Slide,New Kanan Tamenglong,18988,,MN/TAM/83H05/2018/1,Manipur,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e44,Tamenglong,2016 July,24.813888549804688,93.245222,Debris,Slide,Imphal-Silchar highway (NH-37),18702,Makru landslide,MN/TMLG/83H1/2016/01,Manipur,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e95,Tamenglong,2016 July,24.836194,93.481992,Debris,Slide,Khongshang village,18774,Khongshang Landslide,MN/TMLG/83H5/2016/02,Manipur,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000230a,Aizawl,July 2023,23.73416667,92.69805556,Debris,Slide,"Zonuam, Aizawl",22713,,MZ/AZL/84A10/2024/013,Mizoram,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002310,Aizawl,June 2023,23.731000900268555,92.70644444,Debris,Slide,"Chawnpui, Aizawl",22719,,MZ/AZL/84A10/2024/019,Mizoram,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002326,Aizawl,1998 & 2020,23.71996389,92.73328889,Debris,Slide,"ITI Cemetery, Aizawl",22739,,MZ/AZL/84A10/2024/039,Mizoram,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000232e,Aizawl,January 2023,23.70777778,92.71611111,Debris,Slide,"Kulikawn, Aizawl",22746,,MZ/AZL/84A10/2024/046,Mizoram,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002339,Aizawl,02 October 2023,23.64638889,92.72638889,Debris,Slide,"Melriat, Aizawl",22755,,MZ/AZL/84A10/2024/055,Mizoram,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002362,Aizawl,"2022, 2023",23.65666667,92.72694444,Debris,Subsidence,"Hualngohmun, Aizawl",22789,,MZ/AZL/84A10/2024/089,Mizoram,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000239d,Aizawl,July 2023,23.73111111,92.84944444,Debris,Slide,Tuirial to Seling town,22847,,MZ/AZL/84A14/2024/148,Mizoram,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023b1,Saitual,28.05.2024,23.665374755859375,92.96161651611328,Debris,Slide,Saitual,22867,,MZ/SAI/84A14/2024/168,Mizoram,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023b2,Saitual,28.05.2024,23.683824,92.963188,Debris,Slide,Saitual,22868,,MZ/SAI/84A14/2024/169,Mizoram,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023b3,Saitual,28.05.2024,23.696577072143555,92.967198,Debris,Slide,Saitual,22869,,MZ/SAI/84A14/2024/170,Mizoram,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003116,Chumoukedima,03 September 2024,25.78529930114746,93.80139923095703,Debris,Slide,NH-29,25794,Pagala Pahar landslide,NA/CHU/83G13/2024/01,Nagaland,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003114,Kohima,July 2018,25.471526,94.151784,Debris,Slide,NH-2,25792,Lerie Colony,NA/KOH/83K02/2024/01,Nagaland,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003115,Kohima,06 July 2024,25.612499237060547,94.127197265625,Debris,Slide,Kigwema-Meluri road,25793,Kigwema Village,NA/KOH/83K02/2024/02,Nagaland,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003117,Tuensang,"1997, 2010, April 2024",26.247413635253906,94.819895,Debris,Slide,NH 202,25795,Phinjang Colony landslide,NA/TUE/83J16/2024/01,Nagaland,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003118,Wokha,"2022, 15 July 2024",26.111335,94.257114,Debris,Slide,NH-61/Wokha Village,25796,Near Hammock Restaurant,NA/WOK/83J08/2024/01,Nagaland,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002abc,Kohima,11 August 2007 to12 August 2007,25.63861083984375,94.11499786376953,Debris,Slide,,24402,Phesama slide,NAG/KOH/83K02/2007/F-1,Nagaland,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002b21,Kohima,02 August 2008,25.660829544067383,94.102783203125,Debris,Fall,,24466,PR Hills slide,NAG/KOH/83K02/2008/F-3A,Nagaland,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002b44,Kohima,12 August 2007,25.666669845581055,94.1097183227539,Debris,Slide,,24491,Officer Hill/ Naga Hospital Colony slide,NAG/KOH/83K02/2008/F-3B,Nagaland,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002b6c,Kohima,16 August 2008,25.669170379638672,94.10722351074219,Debris,Slide,,24516,New Market slide,NAG/KOH/83K02/2008/F-4(A),Nagaland,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002b89,Kohima,16-08-2008,25.67222023010254,94.11083221435547,Debris,Slide,,24535,Daklane (Sector-II) slide,NAG/KOH/83K02/2008/F-4(B),Nagaland,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002a26,Phek,2nd week of June 2009,25.581939697265625,94.3499984741211,Debris,Slide,,24277,"Mesolumi, Chizami Bridge slide",NAG/PHEK/83K06/2009/F-6,Nagaland,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002fde,Tuensang,20 August 2009,26.387779235839844,94.8258285522461,Debris,Slide,,25506,Noksen-Tuengsang road slide,NAG/TUE/83J15/2009/F-11,Nagaland,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002fd6,Tuensang,20 June 2009,26.37639045715332,94.84056091308594,Debris,Slide,,25499,Washomung (Bhumbak Village) slide,NAG/TUE/83J15/2009/F-12,Nagaland,36,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002f6f,Tuensang,"10 July,2009",26.241390228271484,94.820556640625,Debris,Slide,,25410,Tuensang slide,NAG/TUE/83J16/2009/F-5,Nagaland,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002fc2,Wokha,2003,26.33102798461914,94.279167,Debris,Slide,Akuk village,25481,,NAG/WOK/83J/7/2016/0093,Nagaland,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002fc0,Wokha,2010,26.329999923706055,94.279833,Debris,Slide,Akuk village ground,25479,,NAG/WOK/83J/7/2016/0094,Nagaland,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002fa4,Wokha,1994,26.299888610839844,94.249667,Debris,Slide,Lakhuti village,25455,,NAG/WOK/83J/7/2016/0096,Nagaland,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002d72,Kiphire,2011,25.899894,94.624047,Debris,Slide,South of Old Mungre village,24967,,NAG/ZUN/83K09/2016/088,Nagaland,36,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002d40,Kiphire,2012,25.867082595825195,94.614828,Debris,Slide,At Thangthore village,24922,,NAG/ZUN/83K09/2016/093,Nagaland,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002c3b,Dimapur,2010,25.72599983215332,93.77300262451172,Debris,Slide,,24677,,NG/DIM/83G14/2015/10,Nagaland,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002c56,Dimapur,2010,25.743000030517578,93.7979965209961,Debris,Slide,,24700,,NG/DIM/83G14/2015/22,Nagaland,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002bf5,Kohima,2010,25.695999145507812,93.92400360107422,Debris,Slide,SW of Thekriijuma,24619,,NG/KOH/83G14/2015/25,Nagaland,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002bfc,Kohima,2010,25.69700050354004,93.91600036621094,Debris,Slide,WSW of Thekriijuma,24624,,NG/KOH/83G14/2015/31,Nagaland,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002b32,Kohima,1989,25.665000915527344,94.10399627685547,Debris,Slide,"Midland colony, Kohima Town",24479,,NG/KOH/83K2/2015/100,Nagaland,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002c1b,Kohima,2011,25.71299934387207,94.08799743652344,Debris,Slide,Downslope of NH-61,24652,,NG/KOH/83K2/2015/109,Nagaland,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ba3,Kohima,1988,25.67799949645996,94.12200164794922,Debris,Composite,"Keyake colony, Kohima Town",24556,,NG/KOH/83K2/2015/110,Nagaland,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002b7d,Kohima,2011,25.67099952697754,94.13999938964844,Debris,Composite,On Kohima-Chakhabama road,24527,,NG/KOH/83K2/2015/111,Nagaland,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000029cf,Kohima,2009,25.552000045776367,94.14900207519531,Debris,Slide,Viswema terrace fields,24206,,NG/KOH/83K2/2015/114,Nagaland,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000029d3,Kohima,2009,25.55299949645996,94.14800262451172,Debris,Slide,Viswema terrace fields,24210,,NG/KOH/83K2/2015/116,Nagaland,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000029d5,Kohima,2009,25.554000854492188,94.14800262451172,Debris,Slide,Viswema terrace fields,24212,,NG/KOH/83K2/2015/124,Nagaland,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002b51,Kohima,1989,25.66699981689453,94.08899688720703,Debris,Composite,NH-29,24499,,NG/KOH/83K2/2015/128,Nagaland,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002b3a,Kohima,1989,25.665000915527344,94.10399627685547,Debris,Composite,"Midland colony, Kohima Town",24484,,NG/KOH/83K2/2015/139,Nagaland,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002bf6,Kohima,2012,25.695999145507812,94.0790023803711,Debris,Slide,,24620,,NG/KOH/83K2/2015/143,Nagaland,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002bbc,Kohima,2011,25.68199920654297,94.09600067138672,Debris,Slide,T-Khel Model village road,24573,,NG/KOH/83K2/2015/150,Nagaland,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002b50,Kohima,1968,25.66699981689453,94.08899688720703,Debris,Slide,NH-29,24498,,NG/KOH/83K2/2015/157,Nagaland,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002b8e,Kohima,2010,25.67300033569336,94.10099792480469,Debris,Slide,T-Khel Model village road,24539,,NG/KOH/83K2/2015/162,Nagaland,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002bda,Kohima,2011,25.687999725341797,94.12100219726562,Debris,Slide,Secretariat-BSF Camp road,24597,,NG/KOH/83K2/2015/163,Nagaland,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002b42,Kohima,1968,25.666000366210938,94.08999633789062,Debris,Slide,NH-29,24489,,NG/KOH/83K2/2015/166,Nagaland,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002bd4,Kohima,2006,25.687000274658203,94.06199645996094,Debris,Slide,,24591,,NG/KOH/83K2/2015/170,Nagaland,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000029c3,Kohima,1940,25.538000106811523,94.13500213623047,Debris,Subsidence,NH-29,24197,,NG/KOH/83K2/2015/174,Nagaland,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002b17,Kohima,1990,25.659000396728516,94.11199951171875,Debris,Slide,"AG colony, Kohima Town",24458,,NG/KOH/83K2/2015/179,Nagaland,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002bfe,Kohima,2011,25.697999954223633,94.08499908447266,Debris,Slide,Agri-link road,24626,,NG/KOH/83K2/2015/196,Nagaland,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002c5f,Kohima,2011,25.746000289916992,94.0780029296875,Debris,Slide,,24707,,NG/KOH/83K2/2015/200,Nagaland,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002c24,Kohima,2010,25.715999603271484,94.08499908447266,Debris,Slide,Downslope of NH-61,24659,,NG/KOH/83K2/2015/201,Nagaland,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
