sample_id,settlement_distance_m
2837,2247.574521542817
2838,4254.352281879988
2839,3736.6809522243634
2840,2564.8383407942824
2841,1061.8529226331189
2842,595.2621290155812
2843,2401.8588942503743
2844,959.1232761829323
2845,463.705852378178
2846,2374.913212968597
2847,775.3518871918956
2848,290.94544090913485
2849,3288.91044118951
2850,1865.9728624947659
2851,3320.7263601823415
2852,4957.115314594981
2853,2197.7243152542333
2854,4009.449045836858
2855,947.5597812666332
2856,1879.0568164503215
2857,2408.990121089795
2858,940.5919876567998
2859,1365.5122000425065
2860,3726.678705755685
2861,706.3365771764122
2862,3368.92668740868
2863,2599.1764284247192
2864,2031.3512352462235
2865,1668.9465124857327
2866,10332.253780818166
2867,2787.672359026873
2868,3685.2381181981386
2869,1885.6010122133844
2870,1894.609245263617
2871,2782.16367684595
2872,1253.0770738834738
2873,1641.495029363156
2874,2591.9702341330503
2875,1294.9872437118165
2876,2102.025339674158
2877,2962.643920717707
2878,5655.193360956935
2879,2093.824041233978
2880,2263.212506144655
2881,5504.020321678044
2882,3801.9120869747544
2883,7712.536252743647
2884,4415.796816276552
2885,4057.970199113551
2886,2329.3880023642637
2887,1246.9844004182344
2888,1492.786076026132
2889,518.5915689221471
2890,5388.038527402289
2891,1381.3286455390635
2892,349.8835140540189
2893,3280.1867734961043
2894,1404.837476090608
2895,5112.857600156643
2896,8433.067622816023
2897,3663.970717981035
2898,2852.5669165173804
2899,2888.014056805803
2900,2642.7556293283205
2901,4873.52126930394
2902,1008.3101601794191
2903,1238.3781805174506
2904,1303.8711014676348
2905,8966.41257782813
2906,2586.6000013395515
2907,687.8702402673538
2908,2911.6717912505437
2909,2159.530786589354
2910,1985.270615575011
2911,1583.72689896816
2912,2419.5468844373863
2913,761.9547517587031
2914,979.1733812702996
2915,3469.0188209554694
2916,2290.7605194373737
2917,2206.372278551742
2918,2207.363137374172
2919,3645.0775159261884
2920,5212.1668431078715
2921,2646.748412318586
2922,2398.5004550957806
2923,1616.1612421165094
2924,1015.0060646533544
2925,3497.813892070804
2926,3042.084707570317
2927,3280.301539100326
2928,3005.1237041846716
2929,2888.9847903839664
2930,938.1741333397757
2931,2835.425644607302
2932,725.2416699497348
2933,5961.933986721246
2934,4200.213407612918
2935,1194.250755378475
2936,2337.383624172018
2937,4790.105344000236
2938,1393.3234956798467
2939,5045.064577071325
2940,478.1977357135923
2941,4197.665015980642
2942,1916.2986658927234
2943,3919.73596148711
2944,5193.500430361168
2945,2203.673961386757
2946,2845.9480462275374
2947,4142.8852674311565
2948,4177.736532367127
2949,7908.396738202198
2950,3881.8005623665854
2951,1551.7935470245054
2952,1614.50311908531
2953,945.3688495033444
2954,1388.2926034368697
2955,2113.9218184054957
2956,480.34800778139385
2957,3307.819155287683
2958,1323.0530921848317
2959,1869.6051327303414
2960,7988.112892762282
2961,2407.5375684483142
2962,1689.8207663990215
2963,1111.074490171144
2964,3067.768071277925
2965,1099.5152914837877
2966,1722.2631560622037
2967,1469.61856854652
2968,1678.5565931733227
2969,5645.40934455012
2970,1676.529365588104
2971,1329.798851085775
2972,8448.157081252059
2973,5277.122070471672
2974,7633.900843707517
2975,1894.1106631170148
2976,567.881511142598
2977,913.682736945956
2978,1517.6486925010906
2979,10932.07019290735
2980,954.7003009145316
2981,3766.4788272329483
2982,4622.838836332184
2983,2359.145398145101
2984,3970.764218417191
2985,2819.7699644282893
2986,1965.5834360296878
2987,3237.24160010789
2988,2268.6494559621638
2989,932.3318006423631
2990,843.2221552429335
2991,1887.9178843157651
2992,3799.5591034254803
2993,7309.059925661426
2994,5152.645491844078
2995,4997.2728673688935
2996,1521.1534530020647
2997,2368.19762967752
2998,501.9900064537112
2999,3487.9035855222073
3000,645.3490947161145
3001,2125.010041864528
3002,5468.526568044177
3003,1713.1620787838574
3004,4275.815218245726
3005,2521.021477387984
3006,1195.185511990917
3007,1163.6516852262007
3008,4418.939474948349
3009,3543.3254327402597
3010,1410.588838347681
3011,3478.608801381276
3012,696.7721129311686
3013,917.4383158239525
3014,1564.4956608374914
3015,2241.6245981313227
3016,2518.57804458522
3017,692.4821908556211
3018,277.7365065651685
3019,1118.4283357807776
3020,2509.468082005099
3021,4330.786188001469
3022,2597.0884480256436
3023,2198.883135337945
3024,434.57897426176135
3025,2549.850823515614
3026,3054.214347474386
3027,3998.0862560917208
3028,2911.832885320727
3029,2777.1107970328044
3030,220.08007365801743
3031,3786.7930066617223
3032,623.9377918853036
3033,3042.7422314568194
3034,6038.435226282568
3035,1833.2248840752673
3036,3282.7333898129477
3037,3953.2252381503713
3038,2357.253340208605
3039,1515.4393027928493
3040,2791.506678706514
3041,2525.633164444601
3042,1279.4275082815875
3043,2702.3216756021607
3044,3948.1594148490603
3045,2163.6580218704407
3046,5042.58773070182
3047,4447.72742819429
3048,2539.191426937802
3049,732.9636579094351
3050,5021.8527224026575
3051,2729.9961421853563
3052,6140.931938181357
3053,1403.7489722962148
3054,4058.6185208486377
3055,3553.8399220368387
3056,5288.561749305158
3057,1787.0084532852711
3058,1353.3719011149117
3059,7326.020980129035
3060,1565.555689221853
3061,3500.295436974272
3062,2025.6339553231146
3063,1102.1462889378745
3064,1002.0601579086272
3065,3686.737608663147
3066,792.1469668850759
3067,1379.5466900121094
3068,2163.8171649905958
3069,5393.494979826953
3070,3666.425507730821
3071,5880.012768682341
3072,2663.1809736943974
3073,2754.765351856856
3074,2634.268823490503
3075,3125.2292405824196
3076,2823.4055018095273
3077,318.5329710143722
3078,383.0478646005006
3079,1667.673451413799
3080,4428.253536861804
3081,2586.204467421277
3082,272.8643589736834
3083,6013.748572306364
3084,1982.9557112064479
3085,1960.6872667084988
3086,4843.096987126839
3087,3106.8392902071123
3088,1091.2512621729277
3089,2241.9249139417284
3090,4459.90322671437
3091,453.2588697133356
3092,3461.37118767204
3093,312.50013276626817
3094,9377.183292245898
3095,1639.1372785034864
3096,1484.410135232931
3097,6910.7195639664005
3098,1352.4151869846585
3099,1146.3220944757718
3100,1232.6650208072886
3101,1356.8585863487526
3102,712.5637442152181
3103,1813.2531297228875
3104,4218.828955790314
3105,1432.3519533942213
3106,2166.0969487776565
3107,1296.8462117217198
3108,3849.7784835300295
3109,3969.176848840184
3110,3172.953691157004
3111,1742.40070526496
3112,2940.5397900886614
3113,6809.410335726997
3114,2530.0414100269013
3115,2947.163197804186
3116,2789.5517160266118
3117,809.1076683835545
3118,903.8621840641647
3119,1528.423671678109
3120,9225.927393104734
3121,1200.8332966601051
3122,4024.3072694363973
3123,748.1726836128345
3124,1013.8429433326922
3125,2614.4079627746783
3126,2949.808477995879
3127,1121.564636622974
3128,2985.199445048031
3129,2195.2111175333503
3130,2822.968312076343
3131,3648.2771435867016
3132,2228.5373771182803
3133,3602.9739348260714
3134,1879.5320017894123
3135,7167.33424758241
3136,6880.647502200175
3137,335.2757484642131
3138,2778.260532533889
3139,4679.720246337396
3140,997.2147495244126
3141,1777.7530248380845
3142,4014.6944104315644
3143,1812.2246740316712
3144,1314.4135977655692
3145,1765.7162715010452
3146,1791.6317489534172
3147,3976.3864571838085
3148,2660.1602898367732
3149,5692.9592018880985
3150,785.8129452694391
3151,3325.403881596015
3152,5595.0463184433975
3153,704.7174273867962
3154,694.7782154765563
3155,2729.695368803916
3156,8777.717798141379
3157,2380.9532489173625
3158,2104.6126565344307
3159,4448.15294468585
3160,768.6363227430148
3161,383.51295544774257
3162,379.8602199098722
3163,8854.927124290487
3164,1813.3986908682764
3165,426.5523346484469
3166,4804.336567985221
3167,3696.1694228486053
3168,1686.7846487427437
3169,860.8414958236419
3170,640.1118351281457
3171,6056.667130162462
3172,413.153458365334
3173,2731.6471658684713
3174,1815.119676286455
3175,1800.269123693887
3176,2700.933933532652
3177,4261.877003288502
3178,3436.5912181097115
3179,3559.409318001248
3180,2042.56537080579
3181,5442.102987018943
3182,2573.987709788008
3183,159.77163174750063
3184,1546.3285124396657
3185,1670.6217964889
3186,1573.7955206515155
3187,1649.0767577190527
3188,1276.105992956927
3189,537.1242319467849
3190,1888.8703720907374
3191,4583.757144133678
3192,313.6604087673876
3193,969.7115390509416
3194,3481.281459181159
3195,242.59947369430205
3196,3081.88454522078
3197,2843.4189063085128
3198,5469.37840008782
3199,3728.5786846956685
3200,3075.3302698450484
3201,3233.979187710992
3202,1960.382908726114
3203,2786.426983608119
3204,2044.264603521763
3205,4038.3826857021036
3206,5391.609985827603
3207,524.6802412733207
3208,5058.743514822416
3209,1176.521331417009
3210,2843.3525922906024
3211,1005.393684649449
3212,4517.295737949039
3213,821.3685441378136
3214,3646.0282107804064
3215,768.5319634573121
3216,2734.172206008107
3217,1874.2410653066224
3218,3610.680249080238
3219,3819.8183205512837
3220,796.7959456817496
3221,4845.813997619254
3222,1899.4614765873214
3223,2331.5165078923114
3224,1343.5051744425903
3225,3669.4213233146183
3226,4572.973138340816
3227,2316.271827132401
3228,1308.9273259643207
3229,1816.5853752183777
3230,1095.183519119103
3231,2696.272882519396
3232,6230.388393849691
3233,2048.2518946056202
3234,4224.524483398907
3235,1802.8472857632269
3236,2355.291700486637
3237,2562.4222040711243
3238,3464.751373987928
3239,1106.1684152648793
3240,3497.8382490390945
3241,983.2080921532746
3242,3551.6796073586847
3243,1778.2851717257715
3244,966.7554630687812
3245,4443.045688768135
3246,2032.2558167037464
3247,859.336757371779
3248,468.0798014917768
3249,12131.023886814244
3250,2053.052482904378
3251,2435.1925655575697
3252,3524.262792045116
3253,767.4889385717647
3254,1967.0359495924417
3255,1784.6756850274369
3256,6058.585363780686
3257,2671.808091175222
3258,2217.797483258151
3259,823.216306129091
3260,1520.8512607868984
3261,1174.0913553416165
3262,2846.895742946559
3263,1618.2711060058298
3264,6517.281578813394
3265,3010.4924765161427
3266,708.3205270590643
3267,2064.432460417691
3268,3433.8615027331903
3269,1553.0872204559794
3270,2032.8359948875836
3271,1984.8667330895416
3272,978.9487671359994
3273,2564.4998630489918
3274,805.0824639492749
3275,870.6303820590642
3276,8328.127708083994
3277,2663.2343680745207
3278,971.7027066561571
3279,2588.3413415222126
3280,1619.8775138577091
3281,1856.847388081557
3282,929.9220627433671
3283,3455.2557848908114
3284,1531.7958994410374
3285,342.2459289513117
3286,2557.853665756662
3287,1684.025341076458
3288,2259.065325435977
3289,3884.4248622825594
3290,8264.829727714381
3291,2043.074351840901
3292,4196.441741621619
3293,2680.9967312556305
3294,2417.840283829239
3295,2229.5669133925585
3296,3130.5035586060085
3297,8055.438750985255
3298,3444.5578614053097
3299,1589.8485561803823
3300,3212.366660711704
3301,1469.6460462950092
3302,2309.6411246067146
3303,3016.5619921442226
3304,3558.362523651205
3305,1088.0628100543715
3306,3600.2455007184785
3307,1572.170862261174
3308,2007.6524948896824
3309,2972.207940147015
3310,774.8309664956105
3311,1270.864234318848
3312,586.0135036010655
3313,3877.8077390842154
3314,2287.5405625155413
3315,3211.5534375212674
3316,2503.2374949914415
3317,8285.276742436408
3318,9651.61978431898
3319,1173.5101208881388
3320,3113.474316217974
3321,2627.191264636092
3322,4519.672076471757
3323,1287.7382495999834
3324,2324.9089446538032
3325,1854.8440430959179
3326,3289.039412769328
3327,3332.854634141223
3328,5432.291076344152
3329,1931.1205120443888
3330,2011.6039049800847
3331,2973.086226968384
3332,778.4702098591727
3333,5762.150194039833
3334,2778.151172952573
3335,3143.510534430863
3336,1765.1678276059138
3337,10543.012152712778
3338,3710.554827499991
3339,4910.679692330726
3340,3711.0782397880757
3341,2207.7417614887436
3342,4303.626106567937
3343,1089.6517081679633
3344,1035.3289870712679
3345,5242.393931349751
3346,2323.2287994915796
3347,7919.082406943762
3348,1173.139295748632
3349,834.7539751520599
3350,5192.657273271247
3351,5023.288242761098
3352,7496.291085818029
3353,6838.561743893932
3354,1495.0104344836113
3355,1700.2073340181266
3356,3743.852375156306
3357,2427.14672697073
3358,295.3594315679298
3359,5175.132835010227
3360,810.6467116089304
3361,4524.5634115151415
3362,6599.0783246913215
3363,9308.893173315408
3364,4365.619906178562
3365,2804.3066712621803
3366,4329.811758700558
3367,3053.8540432976206
3368,5639.908228137185
3369,2304.6052114466092
3370,1429.8898087259024
3371,3003.913668320375
3372,2922.3547952836047
3373,9863.809311163392
3374,2921.592510322595
3375,1126.4991287943844
3376,475.67560241180365
3377,2289.539062957527
3378,3655.8186442799433
3379,2405.735430212975
3380,5827.267484811112
3381,2281.1019801327934
3382,5335.214415167347
3383,3310.0528106466186
3384,485.03908384173224
3385,4705.121248094616
3386,2006.8190376590426
3387,2968.7274977230336
3388,1122.167460801724
3389,2250.826910808369
3390,3220.107707993114
3391,1816.1210336040592
3392,1934.1513276070975
3393,2416.3923024521437
3394,4500.464626633548
3395,1457.2995247790948
3396,3729.718067312305
3397,1233.3569281179741
3398,2006.4566474570581
3399,5754.579706302214
3400,2177.003251231735
3401,2270.8754186172614
3402,4330.365583596409
3403,4339.19945329754
3404,5981.286862586325
3405,474.50077834910593
3406,1099.0509334221692
3407,765.458723403224
3408,1936.0615354603294
3409,3547.8410968325647
3410,1706.3517330960435
3411,447.71871371580596
3412,4281.600945489487
3413,5730.880336091855
3414,2630.8052144751496
3415,3195.8053729079966
3416,1134.9701627112793
3417,10592.78636000443
3418,4666.612821803919
3419,1493.3990441076014
3420,845.9910031665569
3421,2765.8076546702346
3422,2385.6437423413613
3423,6822.2798644577715
3424,1053.0473497819273
3425,8695.970598893487
3426,853.0087819479634
3427,4729.079545259154
3428,1017.9848133978301
3429,6856.837767976626
3430,2804.1431164595037
3431,3313.1471707956757
3432,5114.284145323541
3433,1305.5233217431341
3434,2414.7307949929354
3435,3241.0381892432365
3436,2767.1929337783904
3437,2089.6460979553135
3438,790.5042643416696
3439,2539.0684745842423
3440,2304.7916527175466
3441,1687.4890378859295
3442,1606.250498123359
3443,682.005591209957
3444,4564.179033039837
3445,2652.8900565816016
3446,458.9484356086092
3447,798.0319425216956
3448,2245.2394282822975
3449,296.26440376699554
3450,2197.8949654387184
3451,2014.4368977485933
3452,6387.270019051079
3453,3660.758663860723
3454,1315.6171946215313
3455,1551.8347254011042
3456,1800.3932409276315
3457,2981.280277492901
3458,9275.728415366515
3459,2207.131162298969
3460,1230.5030718245916
3461,1507.8427454652713
3462,1499.0808166784889
3463,10403.607665114558
3464,2538.7287788881818
3465,4034.1856806971005
3466,12134.36429226682
3467,2280.837681117968
3468,1728.8886292337202
3469,2461.840125070367
3470,2780.562822563384
3471,2482.630677064628
3472,6028.869242066812
3473,1905.8868523157596
3474,3034.657681958175
3475,8801.222181769064
3476,9452.259384476703
3477,8562.49640964305
3478,2531.268464491411
3479,1519.5670908075585
3480,2162.7447439100556
3481,2164.795539772962
3482,2444.341455308294
3483,914.8543377152937
3484,607.029864140815
3485,3516.50495824793
3486,525.440755709904
3487,2155.1891420277543
3488,2793.627157246112
3489,2887.9168703422147
3490,392.8130755348108
3491,3017.0433019027814
3492,3144.7621132859986
3493,5682.755417129575
3494,3689.415821229674
3495,2358.045780884739
3496,670.3077477791754
3497,5957.693163240339
3498,2596.284697200347
3499,4198.723301637126
3500,3095.654493680356
3501,1771.4624702074073
3502,2784.261355019879
3503,1088.745192999732
3504,1012.2705382171803
3505,1301.1962448731538
3506,6092.665880413981
3507,4016.1059003438722
3508,3298.0152487821115
3509,1362.6966133804167
3510,4184.107458502338
3511,480.2658455644022
3512,2185.251659846364
3513,794.0829790743613
3514,1876.404904901657
3515,541.3771301249047
3516,4663.272182452093
3517,13766.270397648474
3518,4519.129940851765
3519,5122.106630819238
3520,3246.8457925221646
3521,1713.701588801368
3522,3540.9998656636635
3523,857.7256672526707
3524,2458.261429984462
3525,3071.93163932619
3526,3346.70302179739
3527,1632.9250357444569
3528,3580.9692572153563
3529,15295.21202950918
3530,1083.5513867896148
3531,2187.568855259424
3532,1470.5517632220913
3533,2899.1838553474827
3534,2539.472852775471
3535,860.9188244807204
3536,1289.6639264458925
3537,3252.9273636811627
3538,1634.9957957895524
3539,1318.6577806480445
3540,565.757461923836
3541,3846.5031504845
3542,2977.082467529796
3543,2462.3574539789347
3544,1259.6419257202272
3545,2441.3082714758334
3546,2290.4072049545057
3547,1072.546006448682
3548,288.6056977806319
3549,1427.9236331403597
3550,3187.7737204526575
3551,2260.783542448555
3552,343.09444423628844
3553,4354.905095914754
3554,5788.855711747298
3555,1805.7477928423677
3556,5080.55718144043
3557,1625.3486421679718
3558,4221.748720577549
3559,3408.6382905708188
3560,3833.4935369987725
3561,3089.742861647474
3562,3914.6325914054105
3563,1878.6029492470516
3564,2639.6087819125223
3565,8696.019405018695
3566,8164.642512102804
3567,1895.7219548356163
3568,917.0585502723952
3569,2761.78990792822
3570,2149.6258830793877
3571,2479.11473369109
3572,4830.620024797816
3573,649.4930291812776
3574,1501.7253499930107
3575,3815.10332108128
3576,2221.2909916085014
3577,4286.254107122429
3578,2302.771298063439
3579,1844.9333421091794
3580,4478.223946436109
3581,3091.2917172135026
3582,9996.363544544187
3583,6669.561141775556
3584,2184.062634805849
3585,344.3046343274162
3586,896.9662768788561
3587,7310.421818601991
3588,1251.023903561528
3589,1716.895751701474
3590,1479.6832682762267
3591,1605.019053140217
3592,873.3304300916539
3593,1193.0774717639777
3594,4238.255152560774
3595,3128.475319352149
3596,1700.0465178531701
3597,1154.570350787819
3598,1534.4753162789634
3599,3248.934328796656
3600,761.2112816981389
3601,1570.2614764381476
3602,2207.7025359886347
3603,1452.2925175838814
3604,1644.4500843424942
3605,434.7939628471726
3606,986.1352315358707
3607,3397.411279300726
3608,2992.562396964232
3609,865.1406155238125
3610,3653.984599064714
3611,2642.741024912827
3612,1326.986255496394
3613,3353.019186892617
3614,2385.2054090785773
3615,4590.205737413847
3616,3000.984672543786
3617,4096.640399785188
3618,749.2825154609076
3619,2580.016728375441
3620,5914.184522890299
3621,1924.290664019095
3622,10577.480351999991
3623,1731.8912950622616
3624,2390.3674829081815
3625,1627.6727176908644
3626,8415.27930931157
3627,1329.614030328104
3628,1048.3023307627252
3629,1848.6218362142297
3630,1951.7117201465041
3631,8486.52200460922
3632,2494.1587338399468
3633,3012.2569825081555
3634,2652.5376420090524
3635,3751.68975775554
3636,2642.2058619211175
3637,1432.685327401209
3638,3068.0830220623357
3639,5791.728085441147
3640,362.8360158644941
3641,1005.3754225220862
3642,2732.2083251465187
3643,1992.4516024554948
3644,3363.6081903192753
3645,1390.5437289604
3646,1586.3015363811865
3647,1250.5788949206046
3648,4957.173027948713
3649,4696.467731025158
3650,1924.4476571008495
3651,1944.9680311491604
3652,1892.1906013762812
3653,2770.1628368915594
3654,637.5702640380664
3655,1157.8002239324585
3656,1344.497933407973
3657,1754.5512995410459
3658,421.9523505564498
3659,2005.7248215901434
3660,1899.3679765264146
3661,591.3374045128685
3662,4481.508580801519
3663,785.6729784811592
3664,3478.96676412806
3665,2337.999137031368
3666,4030.1453564918033
3667,248.2046401292878
3668,4872.248240694582
3669,1636.6375026671742
3670,1571.5315110535532
3671,6239.045553859295
3672,2423.201849310464
3673,9499.851203291624
3674,891.6126712824259
3675,2143.7147535947543
3676,661.3599135330824
3677,2274.368144534695
3678,2606.5963468968353
3679,2289.374987088736
3680,8035.715520427589
3681,1279.1368347185814
3682,3490.393942831111
3683,2094.6034945384163
3684,6784.0854118178295
3685,2045.0829033405905
3686,4571.490050685802
3687,714.756028207434
3688,2901.7732234733726
3689,2357.1815599823526
3690,3010.2560095363547
3691,2076.0597636823486
3692,724.9024540250496
3693,1609.4389703258564
3694,107.25538648257722
3695,341.21198076587257
3696,3242.487843054081
3697,2016.077873000248
3698,2295.6673647152948
3699,2117.6022703820954
3700,751.1255423542976
3701,2372.684429163356
3702,3730.9666603224114
3703,1275.502132536465
3704,1451.1097051216514
3705,1335.085923446157
3706,5113.757608257584
3707,750.4926292821895
3708,4430.322869166572
3709,13689.49693905372
3710,3891.1242941571413
3711,2053.509123587289
3712,3330.5960681015854
3713,5870.7462965628165
3714,8853.231194639926
3715,14829.277171618442
3716,7674.127743967971
3717,7613.794388190416
3718,5973.50481151523
3719,6069.232397371283
3720,12478.41837702089
3721,13602.150294648554
3722,8720.79041712387
3723,10574.512208035027
3724,6417.540362408313
3725,5426.135444752197
3726,7663.909623255774
3727,9482.088407219948
3728,6554.631186206929
3729,18968.407190630736
3730,4819.0977254995905
3731,18773.901652776203
3732,8461.466394759007
3733,2247.4935191844356
3734,11011.732905228344
3735,8959.727758628884
3736,1620.1214141472735
3737,3722.4048765216407
3738,9418.234367801171
3739,10279.573364142405
3740,8106.381593560884
3741,6122.950649397723
3742,9504.716285441433
3743,12547.724423595813
3744,8967.392617573641
3745,16894.37564184741
3746,11984.766430115964
3747,1481.87930293475
3748,2364.480357057816
3749,11670.117111734366
3750,1787.1308610007143
3751,4847.907240329504
3752,8477.683387155203
3753,7501.898295855696
3754,4002.661360272729
3755,13959.31011233362
3756,11415.320989044081
3757,10472.63075277786
3758,9353.411808239896
3759,1841.514285912589
3760,10305.963926937076
3761,4142.608122421386
3762,6625.278332109721
3763,572.6896311761121
3764,5657.06630309477
3765,12822.32911200337
3766,5895.207176743002
3767,18099.933050746255
3768,2269.385416577162
3769,5774.338879723694
3770,4883.496423074579
3771,10122.323664983462
3772,2029.3399345491248
3773,14220.131952502128
3774,4724.517821153246
3775,3781.2912746420056
3776,4241.412471421544
3777,18675.19917122818
3778,5724.565227524862
3779,8086.802873795038
3780,9652.329782444163
3781,6099.399302590139
3782,13553.101432135909
3783,10664.449323377563
3784,2768.5391681041497
3785,1575.6610412170924
3786,3910.326837381878
3787,9310.319020972027
3788,4762.145048143562
3789,7283.024958389431
3790,3731.496231175397
3791,2613.5983947965788
3792,1881.9126431418035
3793,3397.412392064366
3794,15556.936788142311
3795,3837.576229887007
3796,5662.244224059009
3797,10059.52258814565
3798,12114.172318342797
3799,9590.332998337839
3800,3212.0001296391756
3801,5483.2465419038745
3802,7760.995333650212
3803,7457.418004265619
3804,7626.531105917151
3805,4103.688751950172
3806,4351.42412057974
3807,1541.504408777055
3808,4373.67551710368
3809,1273.6282725438227
3810,10976.65778857082
3811,5364.367570305224
3812,8510.837768145242
3813,9835.090966299245
3814,8234.083159963382
3815,18026.64949815604
3816,5071.9325315531005
3817,6970.021664137201
3818,11724.485540793783
3819,4654.330501388624
3820,13587.160986490271
3821,12898.463016914884
3822,3311.4794908337076
3823,7529.231780113358
3824,11284.43994643636
3825,1598.4660901867962
3826,9169.518998231937
3827,10579.417763975887
3828,4193.217258720841
3829,6696.206005878181
3830,7640.181397051197
3831,1832.2420473120285
3832,6807.286174352684
3833,8111.2667052600955
3834,8374.920517523404
3835,4466.010947766309
3836,4061.501177337423
3837,5483.484442394265
3838,6786.270142622737
3839,2256.1111831525373
3840,552.0967116148342
3841,3309.944629500894
3842,887.6622202650129
3843,7877.982517904149
3844,8270.490628053847
3845,7109.393577413289
3846,3084.140384333499
3847,11556.189238876534
3848,3543.080402814348
3849,4519.910919071095
3850,2632.2969714860515
3851,4745.884030651723
3852,13748.97341476262
3853,6903.497695060468
3854,13901.82843219034
3855,5410.106422408116
3856,9042.661926795252
3857,3069.2349082824385
3858,15571.227371251483
3859,9005.870939236676
3860,8540.689176470853
3861,8418.124501634353
3862,3463.7198098176164
3863,3517.7420121047694
3864,4013.0373500477945
3865,9697.378830982887
3866,6506.73603417301
3867,10859.101477286582
3868,7147.1957749182875
3869,5736.75311798603
3870,9214.88525272017
3871,7961.508084198381
3872,2597.288732194459
3873,5653.807015721461
3874,9309.807902692666
3875,8378.115674763141
3876,15189.262679179306
3877,10716.408408821328
3878,21129.907827552433
3879,12212.608671361411
3880,6683.73917570255
3881,17804.401840038074
3882,3927.071094452226
3883,6516.7463767113195
3884,4526.216801037546
3885,5823.348470057509
3886,13435.41047842699
3887,13717.638636962638
3888,2941.955370941811
3889,2432.3450271115325
3890,5272.967162458503
3891,15914.645966331125
3892,6429.8267180110515
3893,7583.722755460041
3894,2526.678305250277
3895,9187.101247706827
3896,5977.690911328382
3897,6894.903386594414
3898,7786.856684114183
3899,3533.8642637814787
3900,3864.0710103061747
3901,12676.199527261293
3902,15459.228512921523
3903,1862.4361422055977
3904,14150.285778550171
3905,9452.62219942593
3906,8893.863289487883
3907,7056.818761076777
3908,6079.105545864569
3909,2355.9778203808137
3910,4737.430112586773
3911,7823.330167173906
3912,10860.859200712923
3913,9768.46387477418
3914,8891.724775682902
3915,11667.798056202319
3916,4660.2738158618085
3917,4111.4071944701545
3918,6066.97642325391
3919,5906.492797293049
3920,7990.349149151022
3921,16898.651775288363
3922,4880.248400347103
3923,3883.7528703036846
3924,7883.222017668749
3925,6288.4964876492895
3926,9009.492551293182
3927,12827.532641173724
3928,7208.574495633102
3929,3760.8195986920077
3930,8484.194965500905
3931,6486.170676347563
3932,13492.808794252578
3933,4478.209583074517
3934,3487.1872876034718
3935,8426.732460749185
3936,9801.415367635444
3937,4112.02042284467
3938,2061.7623245385407
3939,2530.3574528009153
3940,726.2205825907287
3941,8804.166745344868
3942,7761.769374826042
3943,8355.21264382989
3944,4428.353355217938
3945,8826.406487896362
3946,971.4613105080555
3947,3651.972655998513
3948,5138.546383151369
3949,6835.382509825687
3950,7707.13081285116
3951,20936.82306653815
3952,1632.5904087606673
3953,5673.038620919831
3954,16118.200173057126
3955,2721.618127294837
3956,10454.06524909323
3957,12669.93343667337
3958,6176.036546252327
3959,13399.183297658572
3960,5475.959528917751
3961,14747.832939855247
3962,17855.77478994846
3963,3886.6545185871423
3964,2909.220007801758
3965,7695.165860416944
3966,7019.121815383787
3967,7827.308441504105
3968,7028.279585486663
3969,11209.566615574899
3970,9351.238074197845
3971,4571.649489853382
3972,14777.420191292784
3973,5701.365334407653
3974,10195.418288127134
3975,5866.787604910387
3976,11809.936477625697
3977,10640.447794315774
3978,7295.073864664015
3979,6220.97982074468
3980,5335.840916884587
3981,5091.38440766586
3982,4693.704174991101
3983,7756.928460696062
3984,10050.147317234416
3985,9560.521487541251
3986,2803.7119045691043
3987,3394.388449547049
3988,16606.122625162887
3989,2023.9353949136716
3990,3859.4457006821713
3991,3913.3874434774057
3992,10421.645514258023
3993,2526.8904915283692
3994,8138.512613923204
3995,5691.726458016239
3996,6932.029466925824
3997,6932.35357749533
3998,6156.483176516333
3999,10376.455555093788
4000,10131.428889225019
4001,953.70307208581
4002,13775.944937787308
4003,7476.160732039855
4004,1377.9008971670685
4005,10217.889904697704
4006,6903.210029725946
4007,4999.480186773451
4008,11430.065635598303
4009,6051.536235564022
4010,15705.091188783274
4011,5942.735604598081
4012,9037.665965494218
4013,1691.7623793384716
4014,3363.230574279635
4015,15979.440520276956
4016,8803.416035393546
4017,15348.668118977506
4018,9485.465670738096
4019,4729.333980869549
4020,5526.340144996888
4021,7605.005167307942
4022,5991.501077032099
4023,2466.5289553245166
4024,8495.49376258962
4025,620.5248073970203
4026,9095.331356381343
4027,9704.883195605878
4028,4051.137067932197
4029,10632.598692911151
4030,4879.321709611971
4031,8448.381327337951
4032,9711.455402327188
4033,5564.255193454538
4034,14845.124886949121
4035,4930.093393792368
4036,19392.57447690847
4037,4172.291079627195
4038,7083.091789660445
4039,9023.533487028702
4040,2272.5967859781563
4041,13044.457878095045
4042,9808.373540302468
4043,12144.926188476786
4044,9040.720224195751
4045,10860.720616244622
4046,1652.0981633173337
4047,6685.855985147499
4048,8397.683782671167
4049,3024.9172371955883
4050,6544.903151605056
4051,7045.785548427564
4052,5405.411172940678
4053,14206.324912959726
4054,13610.48244084738
4055,9662.365121827372
4056,3684.2992585804873
4057,22043.398360605115
4058,4456.81802929756
4059,3097.7383140039137
4060,10478.053953064189
4061,3048.139185922045
4062,9388.498524995819
4063,11043.670920823895
4064,5787.027436944671
4065,19785.54060754232
4066,6151.773783505582
4067,12251.094938631652
4068,9399.347327395355
4069,13678.627653921078
